Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1731617551,2024-11-14T20:52:31Z,SAS957,"62.10548,-2.85563",37000,503,127
1731617584,2024-11-14T20:53:04Z,SAS957,"62.05801,-2.7253",37000,501,127
1731617615,2024-11-14T20:53:35Z,SAS957,"62.01373,-2.60437",37000,500,128
1731617648,2024-11-14T20:54:08Z,SAS957,"61.96591,-2.47457",37000,499,128
1731617680,2024-11-14T20:54:40Z,SAS957,"61.92099,-2.35352",37000,498,128
1731617711,2024-11-14T20:55:11Z,SAS957,"61.87642,-2.23395",37000,498,128
1731617742,2024-11-14T20:55:42Z,SAS957,"61.83217,-2.11578",37000,498,128
1731617775,2024-11-14T20:56:15Z,SAS957,"61.78538,-1.99148",37000,498,128
1731617806,2024-11-14T20:56:46Z,SAS957,"61.7406,-1.87317",37000,499,128
1731617837,2024-11-14T20:57:17Z,SAS957,"61.69531,-1.75415",37000,498,128
1731617868,2024-11-14T20:57:48Z,SAS957,"61.65179,-1.6403",37000,499,128
1731617902,2024-11-14T20:58:22Z,SAS957,"61.60217,-1.51131",37000,499,128
1731617933,2024-11-14T20:58:53Z,SAS957,"61.55681,-1.39389",37000,499,129
1731617965,2024-11-14T20:59:25Z,SAS957,"61.51012,-1.27363",37000,500,129
1731617997,2024-11-14T20:59:57Z,SAS957,"61.46429,-1.15631",37000,498,129
1731618028,2024-11-14T21:00:28Z,SAS957,"61.4187,-1.04037",37000,497,129
1731618061,2024-11-14T21:01:01Z,SAS957,"61.37042,-0.91797",37000,496,129
1731618094,2024-11-14T21:01:34Z,SAS957,"61.32378,-0.80037",37000,494,129
1731618126,2024-11-14T21:02:06Z,SAS957,"61.27739,-0.6841",37000,494,129
1731618158,2024-11-14T21:02:38Z,SAS957,"61.23015,-0.56619",37000,493,129
1731618189,2024-11-14T21:03:09Z,SAS957,"61.18663,-0.44952",37000,496,125
1731618221,2024-11-14T21:03:41Z,SAS957,"61.14528,-0.32665",37000,496,124
1731618253,2024-11-14T21:04:13Z,SAS957,"61.10243,-0.20187",37000,497,125
1731618284,2024-11-14T21:04:44Z,SAS957,"61.06036,-0.0825",37000,496,126
1731618316,2024-11-14T21:05:16Z,SAS957,"61.01747,0.03826",37000,497,126
1731618348,2024-11-14T21:05:48Z,SAS957,"60.9737,0.16068",37000,498,126
1731618379,2024-11-14T21:06:19Z,SAS957,"60.93118,0.27911",37000,497,126
1731618410,2024-11-14T21:06:50Z,SAS957,"60.88866,0.39702",37000,499,126
1731618442,2024-11-14T21:07:22Z,SAS957,"60.84526,0.51675",37000,500,126
1731618476,2024-11-14T21:07:56Z,SAS957,"60.79936,0.6429",37000,500,126
1731618506,2024-11-14T21:08:26Z,SAS957,"60.7564,0.76012",37000,499,126
1731618540,2024-11-14T21:09:00Z,SAS957,"60.71003,0.88616",37000,498,126
1731618570,2024-11-14T21:09:30Z,SAS957,"60.66806,0.99957",37000,496,127
1731618602,2024-11-14T21:10:02Z,SAS957,"60.62443,1.11691",37000,496,127
1731618633,2024-11-14T21:10:33Z,SAS957,"60.58136,1.23227",37000,495,127
1731618664,2024-11-14T21:11:04Z,SAS957,"60.53853,1.34632",37000,494,127
1731618697,2024-11-14T21:11:37Z,SAS957,"60.49361,1.4652",37000,495,127
1731618727,2024-11-14T21:12:07Z,SAS957,"60.45101,1.57742",37000,496,127
1731618760,2024-11-14T21:12:40Z,SAS957,"60.40512,1.69786",37000,495,127
1731618790,2024-11-14T21:13:10Z,SAS957,"60.36273,1.80839",37000,496,127
1731618821,2024-11-14T21:13:41Z,SAS957,"60.31923,1.92143",37000,495,127
1731618852,2024-11-14T21:14:12Z,SAS957,"60.27593,2.03335",37000,494,127
1731618885,2024-11-14T21:14:45Z,SAS957,"60.23099,2.14887",37000,494,128
1731618916,2024-11-14T21:15:16Z,SAS957,"60.18664,2.2623",37000,494,128
1731618947,2024-11-14T21:15:47Z,SAS957,"60.14305,2.37352",37000,493,127
1731618978,2024-11-14T21:16:18Z,SAS957,"60.1035,2.49017",37000,492,122
1731619009,2024-11-14T21:16:49Z,SAS957,"60.0661,2.6067",37000,492,122
1731619039,2024-11-14T21:17:19Z,SAS957,"60.02742,2.72357",37000,492,123
1731619070,2024-11-14T21:17:50Z,SAS957,"59.98824,2.83957",37000,491,124
1731619103,2024-11-14T21:18:23Z,SAS957,"59.94685,2.96091",37000,493,124
1731619136,2024-11-14T21:18:56Z,SAS957,"59.9041,3.08597",37000,492,124
1731619166,2024-11-14T21:19:26Z,SAS957,"59.86505,3.19977",37000,492,124
1731619197,2024-11-14T21:19:57Z,SAS957,"59.82656,3.31124",37000,491,124
1731619229,2024-11-14T21:20:29Z,SAS957,"59.78453,3.43228",37000,488,124
1731619260,2024-11-14T21:21:00Z,SAS957,"59.74585,3.54309",37000,487,124
1731619291,2024-11-14T21:21:31Z,SAS957,"59.70584,3.65717",37000,487,124
1731619321,2024-11-14T21:22:01Z,SAS957,"59.6667,3.76831",37000,486,124
1731619353,2024-11-14T21:22:33Z,SAS957,"59.62709,3.88026",37000,487,124
1731619386,2024-11-14T21:23:06Z,SAS957,"59.58334,4.00314",37000,486,125
1731619416,2024-11-14T21:23:36Z,SAS957,"59.54417,4.11277",37000,484,125
1731619450,2024-11-14T21:24:10Z,SAS957,"59.50246,4.22888",37000,482,125
1731619481,2024-11-14T21:24:41Z,SAS957,"59.46024,4.34595",37000,484,125
1731619515,2024-11-14T21:25:15Z,SAS957,"59.4169,4.46528",37000,483,125
1731619547,2024-11-14T21:25:47Z,SAS957,"59.37515,4.57988",37000,482,125
1731619580,2024-11-14T21:26:20Z,SAS957,"59.33263,4.69601",37000,481,125
1731619611,2024-11-14T21:26:51Z,SAS957,"59.29262,4.80469",37000,482,125
1731619645,2024-11-14T21:27:25Z,SAS957,"59.24913,4.92206",37000,484,125
1731619675,2024-11-14T21:27:55Z,SAS957,"59.20857,5.03128",37000,486,125
1731619709,2024-11-14T21:28:29Z,SAS957,"59.16399,5.15067",37000,486,126
1731619739,2024-11-14T21:28:59Z,SAS957,"59.12413,5.25686",37000,487,126
1731619773,2024-11-14T21:29:33Z,SAS957,"59.07916,5.37589",37000,485,126
1731619803,2024-11-14T21:30:03Z,SAS957,"59.03913,5.48151",37000,484,126
1731619837,2024-11-14T21:30:37Z,SAS957,"58.99458,5.59848",37000,484,126
1731619869,2024-11-14T21:31:09Z,SAS957,"58.95232,5.70914",37000,483,126
1731619900,2024-11-14T21:31:40Z,SAS957,"58.91093,5.81689",37000,484,126
1731619934,2024-11-14T21:32:14Z,SAS957,"58.86549,5.93451",37000,488,126
1731619966,2024-11-14T21:32:46Z,SAS957,"58.82215,6.04614",37000,488,126
1731619997,2024-11-14T21:33:17Z,SAS957,"58.77914,6.15642",37000,490,126
1731620030,2024-11-14T21:33:50Z,SAS957,"58.73463,6.27017",37000,490,126
1731620061,2024-11-14T21:34:21Z,SAS957,"58.69246,6.37729",37000,489,127
1731620092,2024-11-14T21:34:52Z,SAS957,"58.64963,6.4856",37000,490,127
1731620126,2024-11-14T21:35:26Z,SAS957,"58.60377,6.60114",36975,492,127
1731620156,2024-11-14T21:35:56Z,SAS957,"58.56206,6.70569",37025,491,127
1731620187,2024-11-14T21:36:27Z,SAS957,"58.51942,6.81198",36975,492,127
1731620220,2024-11-14T21:37:00Z,SAS957,"58.47375,6.92523",37000,488,127
1731620254,2024-11-14T21:37:34Z,SAS957,"58.42818,7.03775",37025,482,127
1731620285,2024-11-14T21:38:05Z,SAS957,"58.38554,7.14258",37000,488,127
1731620318,2024-11-14T21:38:38Z,SAS957,"58.34038,7.25319",37000,486,128
1731620348,2024-11-14T21:39:08Z,SAS957,"58.29765,7.35727",37000,486,128
1731620382,2024-11-14T21:39:42Z,SAS957,"58.25162,7.46911",37000,482,128
1731620412,2024-11-14T21:40:12Z,SAS957,"58.20978,7.57029",37000,481,128
1731620445,2024-11-14T21:40:45Z,SAS957,"58.16519,7.67749",37000,484,128
1731620475,2024-11-14T21:41:15Z,SAS957,"58.12363,7.77704",37000,484,128
1731620506,2024-11-14T21:41:46Z,SAS957,"58.08015,7.88068",37000,483,128
1731620540,2024-11-14T21:42:20Z,SAS957,"58.03308,7.99247",37025,486,128
1731620571,2024-11-14T21:42:51Z,SAS957,"57.9897,8.09491",37000,488,128
1731620602,2024-11-14T21:43:22Z,SAS957,"57.94604,8.19763",37000,490,128
1731620636,2024-11-14T21:43:56Z,SAS957,"57.8986,8.30841",37000,488,128
1731620667,2024-11-14T21:44:27Z,SAS957,"57.85579,8.40844",37000,488,128
1731620696,2024-11-14T21:44:56Z,SAS957,"57.81295,8.50781",37000,487,128
1731620730,2024-11-14T21:45:30Z,SAS957,"57.76541,8.61768",37000,490,129
1731620763,2024-11-14T21:46:03Z,SAS957,"57.71821,8.72625",37000,490,129
1731620797,2024-11-14T21:46:37Z,SAS957,"57.67022,8.83611",37000,492,129
1731620828,2024-11-14T21:47:08Z,SAS957,"57.62572,8.93764",37000,491,129
1731620858,2024-11-14T21:47:38Z,SAS957,"57.58136,9.03823",37000,492,129
1731620892,2024-11-14T21:48:12Z,SAS957,"57.53302,9.14749",37000,494,129
1731620925,2024-11-14T21:48:45Z,SAS957,"57.48482,9.2559",37000,494,129
1731620958,2024-11-14T21:49:18Z,SAS957,"57.43652,9.36413",37000,498,129
1731620992,2024-11-14T21:49:52Z,SAS957,"57.38672,9.47511",37000,498,129
1731621025,2024-11-14T21:50:25Z,SAS957,"57.33779,9.5838",37000,499,129
1731621058,2024-11-14T21:50:58Z,SAS957,"57.2894,9.69063",36550,500,130
1731621092,2024-11-14T21:51:32Z,SAS957,"57.23914,9.80122",36000,502,130
1731621122,2024-11-14T21:52:02Z,SAS957,"57.19427,9.89945",35500,498,130
1731621155,2024-11-14T21:52:35Z,SAS957,"57.14469,10.00748",34275,502,130
1731621189,2024-11-14T21:53:09Z,SAS957,"57.09439,10.11678",32875,502,130
1731621222,2024-11-14T21:53:42Z,SAS957,"57.0444,10.22467",31700,502,130
1731621256,2024-11-14T21:54:16Z,SAS957,"56.99414,10.33273",30675,500,130
1731621289,2024-11-14T21:54:49Z,SAS957,"56.94526,10.43737",29675,493,130
1731621319,2024-11-14T21:55:19Z,SAS957,"56.90048,10.5327",28700,484,130
1731621352,2024-11-14T21:55:52Z,SAS957,"56.85243,10.6345",27625,475,130
1731621386,2024-11-14T21:56:26Z,SAS957,"56.80531,10.73433",26550,466,130
1731621416,2024-11-14T21:56:56Z,SAS957,"56.76282,10.82375",25575,457,130
1731621449,2024-11-14T21:57:29Z,SAS957,"56.71729,10.91926",24525,450,131
1731621483,2024-11-14T21:58:03Z,SAS957,"56.67192,11.01405",23425,446,130
1731621515,2024-11-14T21:58:35Z,SAS957,"56.6288,11.10392",22375,439,131
1731621548,2024-11-14T21:59:08Z,SAS957,"56.58499,11.19465",21325,434,131
1731621582,2024-11-14T21:59:42Z,SAS957,"56.541,11.28553",20225,428,131
1731621615,2024-11-14T22:00:15Z,SAS957,"56.49798,11.37394",19150,424,131
1731621647,2024-11-14T22:00:47Z,SAS957,"56.45688,11.45823",18125,418,131
1731621679,2024-11-14T22:01:19Z,SAS957,"56.4158,11.54222",17050,415,131
1731621713,2024-11-14T22:01:53Z,SAS957,"56.3736,11.62803",15975,410,131
1731621746,2024-11-14T22:02:26Z,SAS957,"56.33217,11.71203",14875,406,131
1731621776,2024-11-14T22:02:56Z,SAS957,"56.29432,11.78867",13900,402,131
1731621810,2024-11-14T22:03:30Z,SAS957,"56.25317,11.87159",12825,398,131
1731621841,2024-11-14T22:04:01Z,SAS957,"56.21583,11.94652",11850,393,131
1731621853,2024-11-14T22:04:13Z,SAS957,"56.20084,11.97647",11450,391,131
1731621869,2024-11-14T22:04:29Z,SAS957,"56.18211,12.01413",10950,389,131
1731621884,2024-11-14T22:04:44Z,SAS957,"56.16385,12.0505",10550,385,131
1731621899,2024-11-14T22:04:59Z,SAS957,"56.14595,12.08613",10375,374,131
1731621915,2024-11-14T22:05:15Z,SAS957,"56.12892,12.11998",10225,364,132
1731621930,2024-11-14T22:05:30Z,SAS957,"56.11225,12.15302",10100,353,132
1731621945,2024-11-14T22:05:45Z,SAS957,"56.0956,12.18609",9875,344,132
1731621960,2024-11-14T22:06:00Z,SAS957,"56.07948,12.21805",9400,346,132
1731621972,2024-11-14T22:06:12Z,SAS957,"56.06621,12.24426",9075,345,132
1731621987,2024-11-14T22:06:27Z,SAS957,"56.05023,12.27614",8575,350,131
1731622002,2024-11-14T22:06:42Z,SAS957,"56.03407,12.30802",8275,346,132
1731622018,2024-11-14T22:06:58Z,SAS957,"56.01752,12.34065",7950,340,132
1731622033,2024-11-14T22:07:13Z,SAS957,"56.00206,12.37103",7375,334,132
1731622048,2024-11-14T22:07:28Z,SAS957,"55.98651,12.40157",6750,332,132
1731622062,2024-11-14T22:07:42Z,SAS957,"55.97346,12.42728",6225,325,132
1731622078,2024-11-14T22:07:58Z,SAS957,"55.95621,12.46116",5550,321,132
1731622093,2024-11-14T22:08:13Z,SAS957,"55.94147,12.49012",5325,316,132
1731622108,2024-11-14T22:08:28Z,SAS957,"55.92686,12.51875",5200,307,132
1731622123,2024-11-14T22:08:43Z,SAS957,"55.91235,12.54714",5100,297,132
1731622138,2024-11-14T22:08:58Z,SAS957,"55.89876,12.57359",5000,290,132
1731622150,2024-11-14T22:09:10Z,SAS957,"55.8882,12.59419",4900,283,132
1731622159,2024-11-14T22:09:19Z,SAS957,"55.8801,12.60999",4850,277,132
1731622168,2024-11-14T22:09:28Z,SAS957,"55.87276,12.62429",4775,273,132
1731622177,2024-11-14T22:09:37Z,SAS957,"55.86492,12.63951",4600,268,132
1731622186,2024-11-14T22:09:46Z,SAS957,"55.85738,12.65419",4300,266,132
1731622196,2024-11-14T22:09:56Z,SAS957,"55.84964,12.66915",3975,265,132
1731622203,2024-11-14T22:10:03Z,SAS957,"55.84351,12.68131",3825,259,132
1731622212,2024-11-14T22:10:12Z,SAS957,"55.83643,12.69522",3700,252,132
1731622221,2024-11-14T22:10:21Z,SAS957,"55.82931,12.70912",3525,248,132
1731622230,2024-11-14T22:10:30Z,SAS957,"55.82222,12.72275",3450,244,132
1731622240,2024-11-14T22:10:40Z,SAS957,"55.81526,12.73623",3350,238,132
1731622249,2024-11-14T22:10:49Z,SAS957,"55.80864,12.74912",3150,236,132
1731622258,2024-11-14T22:10:58Z,SAS957,"55.80193,12.76208",2900,235,132
1731622267,2024-11-14T22:11:07Z,SAS957,"55.79537,12.7747",2675,231,132
1731622273,2024-11-14T22:11:13Z,SAS957,"55.79081,12.78362",2525,228,132
1731622282,2024-11-14T22:11:22Z,SAS957,"55.78473,12.79524",2400,224,132
1731622291,2024-11-14T22:11:31Z,SAS957,"55.77837,12.80756",2350,217,132
1731622300,2024-11-14T22:11:40Z,SAS957,"55.7721,12.81863",2275,212,137
1731622303,2024-11-14T22:11:43Z,SAS957,"55.76981,12.82155",2250,210,141
1731622306,2024-11-14T22:11:46Z,SAS957,"55.76711,12.82414",2225,208,148
1731622309,2024-11-14T22:11:49Z,SAS957,"55.76451,12.82585",2200,205,158
1731622312,2024-11-14T22:11:52Z,SAS957,"55.76185,12.82697",2175,204,165
1731622315,2024-11-14T22:11:55Z,SAS957,"55.75901,12.82757",2150,200,172
1731622318,2024-11-14T22:11:58Z,SAS957,"55.75658,12.82762",2150,196,178
1731622321,2024-11-14T22:12:01Z,SAS957,"55.75394,12.8274",2150,195,180
1731622324,2024-11-14T22:12:04Z,SAS957,"55.75105,12.82688",2125,187,185
1731622327,2024-11-14T22:12:07Z,SAS957,"55.74852,12.8262",2125,184,187
1731622330,2024-11-14T22:12:10Z,SAS957,"55.74588,12.82551",2125,182,188
1731622333,2024-11-14T22:12:13Z,SAS957,"55.74376,12.82487",2125,180,189
1731622336,2024-11-14T22:12:16Z,SAS957,"55.74124,12.82404",2125,178,189
1731622339,2024-11-14T22:12:19Z,SAS957,"55.73877,12.82329",2100,176,189
1731622342,2024-11-14T22:12:22Z,SAS957,"55.73648,12.82263",2100,174,189
1731622345,2024-11-14T22:12:25Z,SAS957,"55.73424,12.82188",2100,173,189
1731622348,2024-11-14T22:12:28Z,SAS957,"55.73159,12.82104",2100,174,190
1731622351,2024-11-14T22:12:31Z,SAS957,"55.72939,12.82021",2100,173,190
1731622354,2024-11-14T22:12:34Z,SAS957,"55.72669,12.81905",2100,172,194
1731622358,2024-11-14T22:12:38Z,SAS957,"55.72447,12.81753",2075,171,199
1731622360,2024-11-14T22:12:40Z,SAS957,"55.72242,12.81572",2075,170,205
1731622363,2024-11-14T22:12:43Z,SAS957,"55.72042,12.81349",2075,169,208
1731622367,2024-11-14T22:12:47Z,SAS957,"55.71837,12.81075",2075,167,215
1731622370,2024-11-14T22:12:50Z,SAS957,"55.71657,12.80823",2075,167,217
1731622373,2024-11-14T22:12:53Z,SAS957,"55.71465,12.80542",2050,167,219
1731622376,2024-11-14T22:12:56Z,SAS957,"55.71341,12.80357",2050,166,219
1731622379,2024-11-14T22:12:59Z,SAS957,"55.71158,12.80082",2050,167,220
1731622382,2024-11-14T22:13:02Z,SAS957,"55.70967,12.79796",2025,168,220
1731622385,2024-11-14T22:13:05Z,SAS957,"55.70792,12.79533",2000,167,220
1731622388,2024-11-14T22:13:08Z,SAS957,"55.70613,12.7925",1950,167,220
1731622391,2024-11-14T22:13:11Z,SAS957,"55.70422,12.78972",1900,167,220
1731622394,2024-11-14T22:13:14Z,SAS957,"55.70255,12.78714",1875,167,220
1731622397,2024-11-14T22:13:17Z,SAS957,"55.70059,12.78422",1800,167,220
1731622406,2024-11-14T22:13:26Z,SAS957,"55.69528,12.77607",1675,168,220
1731622412,2024-11-14T22:13:32Z,SAS957,"55.69171,12.77061",1575,168,221
1731622422,2024-11-14T22:13:42Z,SAS957,"55.68625,12.76199",1425,167,221
1731622431,2024-11-14T22:13:51Z,SAS957,"55.68091,12.75371",1275,168,221
1731622440,2024-11-14T22:14:00Z,SAS957,"55.67578,12.74569",1175,163,221
1731622449,2024-11-14T22:14:09Z,SAS957,"55.67056,12.7377",1025,159,221
1731622458,2024-11-14T22:14:18Z,SAS957,"55.66563,12.72998",875,151,221
1731622467,2024-11-14T22:14:27Z,SAS957,"55.66102,12.72285",750,146,221
1731622476,2024-11-14T22:14:36Z,SAS957,"55.65711,12.71676",675,140,221
1731622483,2024-11-14T22:14:43Z,SAS957,"55.65315,12.71067",550,137,221
1731622490,2024-11-14T22:14:50Z,SAS957,"55.64994,12.70569",475,136,221
1731622500,2024-11-14T22:15:00Z,SAS957,"55.64552,12.69878",350,135,221
1731622509,2024-11-14T22:15:09Z,SAS957,"55.64131,12.6922",250,136,221
1731622518,2024-11-14T22:15:18Z,SAS957,"55.63701,12.68555",125,136,221
1731622527,2024-11-14T22:15:27Z,SAS957,"55.63284,12.67905",25,136,221
1731622536,2024-11-14T22:15:36Z,SAS957,"55.62849,12.6724",0,136,220
1731622545,2024-11-14T22:15:45Z,SAS957,"55.6241,12.66557",0,135,221
1731622554,2024-11-14T22:15:54Z,SAS957,"55.61982,12.65891",0,127,221
1731622560,2024-11-14T22:16:00Z,SAS957,"55.61797,12.65608",0,114,221
1731622569,2024-11-14T22:16:09Z,SAS957,"55.6144,12.65052",0,90,222
1731622576,2024-11-14T22:16:16Z,SAS957,"55.61241,12.64747",0,80,222
1731622583,2024-11-14T22:16:23Z,SAS957,"55.61048,12.64447",0,72,222
1731622590,2024-11-14T22:16:30Z,SAS957,"55.60903,12.64223",0,55,222
1731622599,2024-11-14T22:16:39Z,SAS957,"55.60798,12.64061",0,32,222
1731622606,2024-11-14T22:16:46Z,SAS957,"55.60743,12.63975",0,19,222
1731622613,2024-11-14T22:16:53Z,SAS957,"55.60712,12.63925",0,11,222
1731622618,2024-11-14T22:16:58Z,SAS957,"55.60695,12.6389",0,11,227
1731622622,2024-11-14T22:17:02Z,SAS957,"55.60686,12.63856",0,12,239
1731622624,2024-11-14T22:17:04Z,SAS957,"55.60685,12.63833",0,12,250
1731622628,2024-11-14T22:17:08Z,SAS957,"55.6069,12.63792",0,13,272
1731622631,2024-11-14T22:17:11Z,SAS957,"55.60701,12.63761",0,13,289
1731622634,2024-11-14T22:17:14Z,SAS957,"55.60712,12.6374",0,13,300
1731622638,2024-11-14T22:17:18Z,SAS957,"55.60726,12.63711",0,14,306
1731622641,2024-11-14T22:17:21Z,SAS957,"55.60737,12.63688",0,14,309
1731622644,2024-11-14T22:17:24Z,SAS957,"55.60754,12.63654",0,12,309
1731622648,2024-11-14T22:17:28Z,SAS957,"55.60765,12.63632",0,12,312
1731622651,2024-11-14T22:17:31Z,SAS957,"55.60777,12.6361",0,12,312
1731622656,2024-11-14T22:17:36Z,SAS957,"55.60799,12.63587",0,10,326
1731622661,2024-11-14T22:17:41Z,SAS957,"55.60821,12.63587",0,10,348
1731622667,2024-11-14T22:17:47Z,SAS957,"55.60849,12.63615",0,11,19
1731622673,2024-11-14T22:17:53Z,SAS957,"55.60874,12.63644",0,11,30
1731622678,2024-11-14T22:17:58Z,SAS957,"55.60897,12.6367",0,12,33
1731622683,2024-11-14T22:18:03Z,SAS957,"55.60921,12.63698",0,12,33
1731622688,2024-11-14T22:18:08Z,SAS957,"55.60949,12.6373",0,13,33
1731622692,2024-11-14T22:18:12Z,SAS957,"55.6097,12.63754",0,14,33
1731622701,2024-11-14T22:18:21Z,SAS957,"55.61019,12.6381",0,15,33
1731622709,2024-11-14T22:18:29Z,SAS957,"55.61071,12.63871",0,17,33
1731622716,2024-11-14T22:18:36Z,SAS957,"55.61118,12.63926",0,17,33
1731622723,2024-11-14T22:18:43Z,SAS957,"55.61172,12.63988",0,18,33
1731622731,2024-11-14T22:18:51Z,SAS957,"55.61234,12.64059",0,18,33
1731622738,2024-11-14T22:18:58Z,SAS957,"55.61286,12.64119",0,19,33
1731622747,2024-11-14T22:19:07Z,SAS957,"55.61347,12.64187",0,19,33
1731622754,2024-11-14T22:19:14Z,SAS957,"55.61395,12.64243",0,17,33
1731622761,2024-11-14T22:19:21Z,SAS957,"55.6144,12.64295",0,15,33
1731622768,2024-11-14T22:19:28Z,SAS957,"55.61485,12.64349",0,15,33
1731622775,2024-11-14T22:19:35Z,SAS957,"55.61521,12.64389",0,14,33
1731622782,2024-11-14T22:19:42Z,SAS957,"55.61559,12.64433",0,13,33
1731622788,2024-11-14T22:19:48Z,SAS957,"55.61591,12.6447",0,13,33
1731622796,2024-11-14T22:19:56Z,SAS957,"55.61627,12.64511",0,13,33
1731622803,2024-11-14T22:20:03Z,SAS957,"55.61658,12.64546",0,10,33
1731622808,2024-11-14T22:20:08Z,SAS957,"55.6168,12.64565",0,10,28
1731622814,2024-11-14T22:20:14Z,SAS957,"55.61709,12.6457",0,10,11
1731622819,2024-11-14T22:20:19Z,SAS957,"55.6173,12.64566",0,10,2
1731622824,2024-11-14T22:20:24Z,SAS957,"55.61753,12.64559",0,10,351
1731622830,2024-11-14T22:20:30Z,SAS957,"55.6178,12.64547",0,10,348
1731622837,2024-11-14T22:20:37Z,SAS957,"55.61807,12.64539",0,9,348
1731622842,2024-11-14T22:20:42Z,SAS957,"55.61831,12.64531",0,10,348
1731622848,2024-11-14T22:20:48Z,SAS957,"55.61858,12.64522",0,10,348
1731622857,2024-11-14T22:20:57Z,SAS957,"55.61898,12.64507",0,10,348
1731622865,2024-11-14T22:21:05Z,SAS957,"55.6194,12.64501",0,11,354
1731622871,2024-11-14T22:21:11Z,SAS957,"55.61969,12.64509",0,10,5
1731622876,2024-11-14T22:21:16Z,SAS957,"55.61992,12.64524",0,11,16
1731622882,2024-11-14T22:21:22Z,SAS957,"55.62014,12.64547",0,12,25
1731622886,2024-11-14T22:21:26Z,SAS957,"55.62036,12.64574",0,12,30
1731622891,2024-11-14T22:21:31Z,SAS957,"55.62058,12.64597",0,11,33
1731622896,2024-11-14T22:21:36Z,SAS957,"55.6208,12.64623",0,12,33
1731622901,2024-11-14T22:21:41Z,SAS957,"55.62103,12.64651",0,12,33
1731622905,2024-11-14T22:21:45Z,SAS957,"55.62122,12.64672",0,12,33
1731622912,2024-11-14T22:21:52Z,SAS957,"55.62156,12.64711",0,12,33
1731622918,2024-11-14T22:21:58Z,SAS957,"55.62186,12.64745",0,11,33
1731622925,2024-11-14T22:22:05Z,SAS957,"55.62216,12.6478",0,11,33
1731622931,2024-11-14T22:22:11Z,SAS957,"55.62238,12.64793",0,10,22
1731622936,2024-11-14T22:22:16Z,SAS957,"55.62262,12.64795",0,10,8
1731622941,2024-11-14T22:22:21Z,SAS957,"55.62286,12.64788",0,10,357
1731622946,2024-11-14T22:22:26Z,SAS957,"55.6231,12.64786",0,10,357
1731622951,2024-11-14T22:22:31Z,SAS957,"55.62334,12.64786",0,10,357
1731622956,2024-11-14T22:22:36Z,SAS957,"55.62358,12.64784",0,10,357
1731622962,2024-11-14T22:22:42Z,SAS957,"55.6238,12.64784",0,8,357
1731622970,2024-11-14T22:22:50Z,SAS957,"55.62405,12.64784",0,6,357
1731622978,2024-11-14T22:22:58Z,SAS957,"55.62421,12.64811",0,8,30
1731622981,2024-11-14T22:23:01Z,SAS957,"55.62422,12.64837",0,8,56
1731622986,2024-11-14T22:23:06Z,SAS957,"55.62421,12.64859",0,6,70
1731622994,2024-11-14T22:23:14Z,SAS957,"55.6242,12.64884",0,3,81
1731623001,2024-11-14T22:23:21Z,SAS957,"55.6242,12.64906",0,4,84
1731623010,2024-11-14T22:23:30Z,SAS957,"55.62421,12.64928",0,2,87
1731623035,2024-11-14T22:23:55Z,SAS957,"55.62421,12.64949",0,1,87
